4987165854,3.24
8995404511,3.7982
7012065923,3.48
11237101334,2.26
10016324794,2.96
6867926575,3.08
6293871635,3.68
4567868868,3.5
6059351914,2.24
8129160337,3.12
10408715786,3.2537
12279842993,3.72
8178490084,3.42
7959542546,2.64
5912268467,3.34
12412571563,3.5
9464591256,3.98
5541058845,3.38
4136131472,3.2
3369925072,4.02
4773686738,2.32
8588854353,3.88
7558781186,1.68
8408744905,3.5
5127033299,3.28
3471567822,1.52
10657154643,3.58
8738388681,3.8
5490599661,2.88
3263720175,3.04
5756899543,3.7
7954124226,3.8
5467704373,3.16
4837816091,3.54
8366966088,2.84
5246827285,3.16
8643336872,1.68
5590704113,3.12
5927908371,1.6
10838718774,3.04
6300963347,3.58
12020933633,3.36
5920289173,3.44
4184711791,3.28
8991258489,3.86
6215522900,3.48
6149591212,2.14
5644303578,2.54
5078125268,2.14
5882410880,3.52
7175971942,2.32
7849542524,3.7
7495255120,2.42
6004183559,3.38
5465225347,3.52
6518466029,3.02
6865667129,3.3
8729448612,2.7
8563986596,2.94
5625415555,2.08
3339387387,2.42
10785115855,2.46
10406095776,2.62
6724048499,2.56
6694553789,3.62
4959664675,2.06
8052505414,3.92
6722692103,3.5
4573734018,3.3
8098521993,2.86
8240363350,3.22
5988574543,2.9
8587203405,3.54
12274927193,2.98
4557456762,3.24
5526460224,3.38
7917797604,2.1057
6041834062,3.32
8118947664,3.76
6369679907,1.72
3431305644,3.06
4779773181,4.14
11816978255,3.76
4803433208,3.8235
7547384258,2.44
7644822866,3.78
5280283886,3.86
6242642418,3.3984
3583315023,2.84
4273096444,3.98
6060761361,3.06
8773297527,3.72
5825661459,3.32
4751595925,3.48
3904711682,3.04
5341444640,3.68
8527434285,2.02
5215773911,3.54
8424428827,3.38
10655599784,3.26
6867862287,3.68
5012335397,2.74
8324243833,2.16
8591330227,2.36
6625655725,3.62
9633321480,4.08
13255378043,3.12
6775766604,2.96
8031519344,3.3
4397381332,3.56
7344072960,2.7699
6985991227,1.62
8331470149,3.02
10115791113,3.68
7246583832,2.86
8730797431,3.7
8592011515,2.0
7703064692,3.6
8317937019,2.48
4323977167,3.26
5319413177,2.48
5093919014,2.26
9098899158,3.02
5119193300,2.46
6740483069,2.2422
7978973307,1.78
5641862023,3.36
7151780093,2.6
7820483368,2.76
9765162404,2.08
8953002659,3.9
6582418637,3.12
6021943274,3.14
7123482247,3.2581
6340146486,2.48
3357588876,2.96
9586728257,3.56
8976267501,3.0
12088104156,3.6
7057951213,3.54
11469243925,2.28
6514514177,3.68
7198853624,3.6
4495254692,3.9
8336226077,2.08
4771991539,3.0
6849313907,3.48
6338210961,3.08
11095294653,1.86
9737640625,3.36
6716265511,3.54
6416687735,3.36
5649370618,2.9
5559135240,2.94
9434801897,3.34
5266893553,1.74
8056761129,3.12
9812197286,2.88
11086166076,3.28
7068941889,2.8
6061346837,2.78
6096480589,2.4
7177696763,4.06
5409101281,2.54
7236880666,3.5
5263261013,2.74
4615948555,3.02
4629711727,2.3
7832506570,3.92
6868748154,3.26
6104508040,3.08
8965205906,3.6
9480678073,4.04
4627984833,1.7
4161747134,3.48
7123683275,2.06
9521557660,3.6
8435518163,3.16
7863416600,1.78
6065207696,2.88
12387439244,2.34
6598948831,3.7
6268902756,1.8431
6932519097,3.12
12952440214,2.5
5206708965,3.28
5815295661,3.06
10837320963,3.7
7526781566,3.02
7622034108,3.44
5816132223,3.58
7425861358,3.46
10417424703,1.88
7591242800,3.16
9085955167,3.2
6024650797,2.54
3699089579,3.38
7548202460,3.3
3561516939,2.44
3437816776,3.5
12836715003,3.3
4736973814,3.46
9725289895,3.58
4375496636,3.6
10019485755,3.7
6027407703,3.68
8933125503,2.4
12923454185,2.88
6571028091,3.16
5956265529,2.04
12859019173,3.72
5995204968,3.28
5786034294,3.0
5045897151,2.24
11944451643,3.16
5705527370,3.74
4870064087,2.96
12101500915,3.88
3374751086,2.24
6408909511,3.26
6268574586,1.8
8663100289,2.0349
4363644898,3.7
11688667226,1.94
12623549414,3.68
8625682550,1.84
4265470174,1.56
8298917863,3.28
9195826668,3.16
4206970561,2.26
4328729913,3.42
5611452609,3.38
5516081814,3.6
5777975441,2.3
5143368697,3.1
5947649803,3.42
6913535960,4.1063
7495449440,1.92
8675766145,2.5
10403478556,3.68
4966446054,2.26
6749780445,2.02
5433352304,2.22
8604343265,2.54
5819852885,2.16
5107749210,2.36
11359714186,2.4
5020714258,2.4
7693986854,3.1
8182527128,3.96
8331955206,3.84
5279319629,3.88
7545358086,2.02
5504464599,1.94
6760172457,3.24
6949440526,3.92
5827345790,2.66
7892371292,3.48
5583994811,3.5292
4260295122,3.32
12031712185,2.58
13291575674,2.66
8156543755,3.14
5589046662,3.1345
8918155991,3.46
4367069947,2.88
8331282929,3.76
3321308714,3.04
5052341075,3.48
6864942042,2.72
8635322862,2.36
6621826551,3.42
9571377943,4.28
5009379117,2.2996
9766188655,3.06
7935377214,3.58
8229018279,3.56
5739175520,3.68
8286421427,4.14
3459410764,3.6929
6787309364,4.16
5917982116,3.84
5150451769,1.84
8667534666,4.02
11465976586,3.94
6971905222,2.6
9969637164,3.42
3699539878,3.14
3825035703,3.44
8886176135,3.56
5636445745,2.52
5067647428,3.6
5032172516,3.48
5935222726,1.86
3218223446,2.92
5418971855,2.68
11013388203,3.76
7358630018,3.6
7517202292,2.38
6135877141,2.82
6907839104,3.5
5044148124,2.18
8531461869,2.72
4801224837,3.46
9515797648,3.78
6059786344,2.66
3664548641,3.1216
11383768246,3.92
9095814754,3.8
13286356624,3.6
8915047035,3.68
12704590184,3.9
8320880668,2.22
10027007645,3.8
3591184129,2.58
9277742312,3.4
4979493912,3.14
4970919913,2.32
5134310379,2.12
5458000924,3.06
8433382995,2.22
6416725133,3.76
11540616946,4.08
11425159465,2.68
6812860936,2.88
6932589551,3.62
4843048363,3.2
10691750555,2.84
4823416929,1.98
4834450895,1.74
5048882871,1.84
4329911079,4.02
6012598017,3.36
5379210063,2.84
4969714039,3.08
6381011947,3.26
6982428911,2.7
12912266335,2.86
5875944717,3.92
9724431856,3.84
9455400456,2.22
4850105788,3.06
8230249635,2.66
5542380796,1.72
7287123594,3.48
6492110563,3.92
7396603710,3.64
10411421606,2.52
8586743266,2.72
6137257339,4.02
5250183455,3.1
4642629203,3.52
11061444876,2.16
5960200024,2.52
6971190423,3.82
4889669313,2.52
5266562897,2.56
10238939436,2.58
6250048696,3.08
5845660280,3.5
4864754515,3.12
9659398278,3.3
4673672619,3.7
8182593817,2.8
8195899669,2.06
5564209652,2.46
4945025836,3.32
4582086726,3.14
9144368303,2.9
7556185878,2.82
7500126174,3.6
5453773681,2.24
9583034514,3.88
7146539585,3.4
9740517228,3.8
5620430600,2.5
6844033217,3.72
7177427229,2.48
5014400375,2.28
13036222674,3.56
5972627544,3.04
4573266245,2.58
4593126957,3.1
4177089041,1.66
4417558772,3.9
9256674744,2.26
4866009712,2.42
8728910927,2.78
6947112934,4.18
6208528782,2.66
3627681183,3.44
6408325533,1.26
6076608135,4.4
6838572151,2.6
5260933475,3.08
9586935224,3.34
8339870239,1.9921
11673027224,3.32
9726323401,3.272
4879585643,1.84
8552723245,3.58
8281880253,2.4
5011231037,3.622
10533906564,3.24
4713503488,3.88
8476574247,3.58
7520968610,3.1
12788630734,3.26
12379836133,4.24
5392736832,2.42
5754220740,2.74
11057110163,2.78
6917745987,2.4
8440192357,3.92
6924551254,2.72
3588022983,3.66
10694139655,1.82
10404182556,2.32
5311187352,2.88
8729280042,2.26
6100104774,3.16
5921571324,3.24
9732912473,3.42
4286406568,2.96
8084631711,3.48
6858182534,2.98
3533765114,2.28
7550224002,2.34
8507613491,2.28
5858864133,2.48
4383007820,3.06
9445782126,1.52
5723108521,3.18
8657921837,4.3
8235549337,2.66
4981160522,3.26
9814654176,1.94
7585780552,3.52
4991520511,1.98
4905336825,1.8281
9564154386,2.1
4465669054,2.92
5140332158,3.58
4871910775,2.48
5082292308,3.64
3459287580,3.5
4809572333,3.12
8017059368,1.9072
8670600555,3.16
10521676086,2.88
8151400613,2.98
5003956763,3.5985
12355531285,4.22
7066660513,3.8
7734422826,2.82
5987864177,3.14
8459254855,2.74
8431144343,3.82
5079146602,3.5
7141804343,2.9
8319369964,2.64
7879889838,2.76
8479579728,2.28
5806274886,2.24
12989512873,3.24
6959318659,3.04
10127250986,2.3
8909265380,2.78
4763574191,3.4692
6340576433,3.46
8429349812,3.72
6490001399,3.36
7341359052,3.16
8582023917,2.04
8380926104,3.4
7361913318,2.74
9680817388,3.84
4801560427,3.44
4482595368,3.86
7938991482,2.52
5562932712,3.9
12899309364,3.1
12461764004,2.16
6661657005,1.9
3015973424,3.1
8751538577,4.4
4549036485,3.9925
8491617830,3.5
6806699713,3.76
3546788918,3.64
4020832533,2.9486
5043852749,1.84
6696625151,3.1
8554748075,2.0891
6867937233,2.72
10008004183,4.06
8478531549,2.3
5266882983,2.3
3590551873,2.7
4321531777,1.82
12893918213,3.5992
2999049224,3.44
5218123691,3.04
3718963712,3.66
10340094005,3.32
5329960963,3.04
9525693928,3.86
4971091773,2.9
4842303128,3.22
4281436885,3.4943
5338017301,3.8
12044525214,3.0
12255205254,3.96
4289215378,3.4
7812985864,2.76
12330492194,3.26
7819697028,2.56
5621520605,3.34
3179649855,2.88
6937597827,3.28
8541047953,3.28
6329730783,2.28
5010279097,3.2689
6304997355,3.34
5487345956,3.92
4299787720,2.8498
6677269327,3.72
6323632937,1.82
13276560083,3.2
6270222640,2.32
9363436148,3.58
4335304419,3.02
5469530975,2.9
9617144245,3.82
7542896986,3.02
6226852017,3.4
8610122536,3.58
4876943348,3.06
8931854960,3.7
8955950667,3.66
8717647202,3.64
6694501209,2.92
12032110574,2.64
9248029519,2.7
8039356416,2.46
8632107216,2.32
4067736860,3.16
6929069239,2.58
6178882861,2.76
4095112467,2.4
4956991827,2.98
11864752706,3.9
6373417661,3.72
12382276334,3.5869
8536919744,1.22
13042523904,3.12
6300501644,3.4
9425570317,3.0
6223028206,1.68
5208145791,2.24
6439107119,3.08
3747645672,3.82
7518773518,4.32
5222599467,2.6
6471207533,3.32
9651230522,2.56
10270536464,3.42
5769119862,3.36
6028497716,1.48
8483400755,1.46
5031142078,2.2
6792979288,1.78
7962972726,2.18
5424989067,2.4
6874423527,2.82
7313643370,3.68
6900620920,4.04
5914119796,2.44
7834396986,3.3
8152764264,3.14
5879908897,3.22
8562619627,4.26
12262452854,4.24
5310216885,2.24
6184163826,1.52
8986658663,3.2
8026448058,3.44
8510251919,3.66
4942462682,3.5
10625504535,2.1
4565232312,2.64
8257892715,1.98
8078127133,2.6189
4453069241,2.92
5688399126,3.78
